,Chromagram,RootMeanSquare,LowEnergyBrightness,SpectralCentroid,Flatness,Bandwidth,InHarmonicity,Rolloff,ZeroCrossingRate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,MainGenre,KMeansLabel,x,y
10,9.803936744729773e-05,4.3639186898032485e-05,0.009422249741752898,0.42390093702324255,1.150407135635075e-07,0.47545223057007885,2.924326380114537e-06,0.7631590852555457,2.1505868151802713e-05,-0.0955338191649651,0.050460218888598106,-0.003725614599840734,0.005603336348235398,-0.002970034606295112,-0.0010646770618291735,-0.0032593842649786555,0.00042270513479896463,8.064894071099823e-05,-0.0011527985549981176,-6.315381034952439e-05,0.000697565994461164,-0.0006240159023923039,-0.0007514203984703664,-0.000328313458117466,-0.001397687319859538,-0.00010503218469074952,-0.0008293317727302333,-0.0012861226127428406,-0.00253352488481015,blues,Slow Happy Dance,0.050626901580493176,0.04132934319523279
11,0.00013953463348958026,2.3449993507118234e-05,0.009932761486364941,0.3707796688926889,2.688290984816665e-07,0.5870829908509497,1.4650444082311362e-05,0.7004802068931546,1.1395603838948305e-05,-0.15433620288943628,0.054211174501947824,0.008395030776592783,0.011977120514643717,0.006049072457458723,0.004756228610409051,0.0014456047951517882,0.002365783692394873,0.003271204220856965,0.0020581539644836696,-0.0007463261034398741,-0.0019374050010647292,-0.002187768184315553,-0.0034647686359454556,-0.0012313156314948236,-0.0009002937345251999,-0.00131189378145367,4.658083228578063e-05,0.0010386912282771919,-0.0020709809311250885,blues,"Fast, Upbeat & Cheerful Acoustics",0.18866017023916698,-0.008054666314157811
12,7.948508700091135e-05,3.2189828463021566e-05,0.0086511374631273,0.38477170430802476,9.061181913317467e-08,0.4829371231992057,2.086553456652344e-06,0.7794897715829895,1.8224823230891276e-05,-0.09256067306810785,0.044385294506748336,-0.00283617325668777,0.019774519343559754,0.003206545652506607,0.0022289934278101626,0.002247496256402295,-0.0019547849117400994,-0.004910982743333978,0.001606707815654747,2.0244664021080147e-05,-0.0008553027538395423,0.0010794442891542675,0.0007535826487552522,-0.0019968852488427514,-0.004679748893012276,-0.004407615191918643,-0.001844489523699338,-0.0010501391018881625,-0.001897890740195007,blues,Upbeat Songs With Cheerful Vocals,0.044753579081595773,0.0086368047653472
13,7.743163659415414e-05,3.172216788862029e-05,0.008330837137273613,0.3738904646495847,1.6835439228988328e-07,0.5737396834745434,-8.420177031007742e-06,0.7210824633869328,1.3562779846777068e-05,-0.09403259622357114,0.04213208017733658,0.006468986899362796,0.015016782854066539,0.004628449168784726,0.00444309093836365,0.0006972973554712611,0.001020894982453681,-0.006157293372072754,0.0022238461662355343,-0.0012139315607886843,-0.0016082012771451422,-0.0001647068078176318,0.002851526625753035,0.0012448881447407862,-0.00047515008800033996,-0.0008540507856978199,-0.0010521952183387136,-0.0011396512485311082,-0.0034778065261461114,blues,"Fast, Upbeat & Cheerful Acoustics",0.13925020865478244,-0.0375693658378432
14,0.00013268441306172907,2.290537738953207e-05,0.01060609201441344,0.3833864826455122,6.83062399258363e-08,0.6422245381838567,-5.375160821734329e-06,0.6417145580893704,1.4434145084296847e-05,-0.16088910317270547,0.045917208413570665,0.009050620556917197,0.017923317741529433,0.01084436267437334,0.00539735744986347,0.003246145476481695,-0.000477736342245979,-0.0010000052703647946,0.005351120413406901,0.005181638771206964,0.0013254751152144506,0.0037595156641539525,0.004051256043428384,0.0010374046983968193,0.0005487546062841747,-0.0006482345722109935,-0.0022693278167974446,-0.0015012511104322728,-0.0001653754124458007,blues,Slow & Somber Acoustics,0.2602594068473408,-0.019727431573679472
15,7.827516090059883e-05,1.8715161535182497e-05,0.007958147214367618,0.385931905555129,1.6070629597052698e-07,0.5326952499284425,2.0188417909737785e-06,0.744548466611821,1.6211007416703744e-05,-0.10506197992694619,0.03927342727567421,0.001884508374849798,0.01320170864847955,0.004267171588777925,0.004191090472158104,0.002841780056009404,0.0003706319475454055,-0.005060235957635123,0.0038392582300342264,0.0022925849446533983,-0.0005769676978127608,0.0006503066872675053,0.0012990979469049593,-0.0015435301294229333,-0.002891096015041234,-0.0031841449228510598,-0.002302303298569644,0.0002949995993610307,-0.0001382395824629185,blues,"Fast, Upbeat & Cheerful Acoustics",0.10261863062128444,-0.006250640079843625
16,8.553193287781469e-05,1.8424190412429583e-05,0.00755982145064978,0.3801302407671828,1.8152749080576207e-07,0.5455349641130319,3.170561011416945e-06,0.7391590337949095,1.4979417555343075e-05,-0.09894539792850571,0.03795502050418396,0.002582625592315691,0.011911161861073296,0.00356556264271584,0.0054252415579978544,-0.00030427425193819464,0.0006418974808448339,-0.0032733150485328637,0.005010708098126942,0.0019490884407750192,0.0007937868271479201,0.0005361672084022851,0.002853700466134755,0.0006109107318407668,-0.0022418430460102398,-0.0016824157688011267,-0.00040250441235771745,0.00039940736249273457,-0.00040215447531773715,blues,"Fast, Upbeat & Cheerful Acoustics",0.11128805643623632,-0.0194276040225818
17,0.00011520446157559863,3.1851197867253734e-05,0.010956565657675183,0.3747740177725244,5.275614589124056e-08,0.548584579706558,4.7112031029150365e-06,0.7312807493750314,1.618080404994034e-05,-0.13884553811151576,0.05956325886227433,0.004328325745166412,0.02473989168010287,0.011867192631701422,0.002791431042435554,0.0033918145176455696,-0.0011013600332644162,-0.005618037604925444,0.0021855900474684435,0.004280020782567012,-0.0013927118446680523,0.0016942351543035353,0.0029888879793130265,-0.0014661136540185056,-0.002961510171859661,-0.002147514245486051,-0.0010769872628163231,-0.0008085952317982625,-0.0020126388917315135,blues,"Fast, Upbeat & Cheerful Acoustics",0.1398073001645959,0.002866575959036506
18,6.86821260397492e-05,1.8553065820476273e-05,0.006907319092961185,0.354511286468992,1.6194216400490998e-07,0.5296885621648607,4.758435234457908e-06,0.764561475825348,1.2295810650361195e-05,-0.0900692952989145,0.028152906496316736,0.0065357188306693955,0.011091422471041511,0.00393408013796819,0.005466337536599302,0.0010527605271897884,0.000892693378071281,-0.0031448364514808785,0.002574586583216463,0.0006548067139077434,0.00044751639671981506,0.0007068740936461766,0.0021422934054577776,0.0014804375016870593,0.0002906989476050335,0.0008818443620038626,0.001607786941051438,0.0019148426581933277,-0.00045141840459445807,blues,Upbeat Songs With Cheerful Vocals,0.08082686954717676,-0.03706377782557757
19,9.565896684041568e-05,3.1452320716032416e-05,0.010417447835226317,0.4109177051737063,1.0202741574423343e-07,0.5585667871934493,3.3095968432928203e-06,0.7053134805818562,2.023678277651134e-05,-0.1323389635071488,0.05983965289893503,0.0011866963767603663,0.018802099911015696,0.004868460712698998,0.002416461565295819,0.001113983851264576,-0.0028363335336362657,-0.005568528156952116,0.0033658202982529994,0.0012344984138317973,0.0002773646366199164,0.001955905089936714,0.002349152423802183,0.0001429185330262486,-0.0032255140279543967,-0.0031558417918398783,-0.0015898837182833124,-0.0024646932095838624,-0.0019329449142645337,blues,"Fast, Upbeat & Cheerful Acoustics",0.1578104226865766,0.01976860888090305
20,8.324925047297917e-05,1.7143981439401894e-05,0.007071209441497473,0.3680372799927518,2.3313178916071286e-07,0.5687147967331901,7.3858342594978525e-06,0.7279018439149886,1.3349209330287972e-05,-0.09686561769192727,0.039597733881227164,0.006287213230972369,0.011731568411226384,0.002444075389751037,0.004914442365164606,-0.0007973665432614601,0.001845374600909936,-0.004427328432654408,0.003633538379552377,0.00028282362385332666,0.0003100030490120028,-0.0004712815328973373,0.0016732941455208292,-0.002174694205446418,-0.003395471885109989,-0.001615589763674968,-0.0014409847359026556,0.00012202147795064037,0.0013119190575586362,blues,"Fast, Upbeat & Cheerful Acoustics",0.13269958679813978,-0.03828744431027477
21,0.00013829670626148099,3.7897666224721414e-05,0.011961505414399928,0.3884445729499772,5.6044735804067434e-08,0.6215103788838651,-1.0795371421274766e-06,0.6573260447632266,1.673152074073288e-05,-0.15920663053910888,0.06618262645441443,0.01034940267455752,0.02107987217340854,0.011028462519988255,0.00884668053298513,0.003707435997506219,-0.0014717177660445173,-0.0061616406114198795,0.006171105509012886,0.0038259507049954117,-0.000698362776876112,0.002282910089131252,0.002999968741322927,0.00021054924562448584,-0.001640166190034252,-0.0019514921895736862,0.00028796674424348527,0.002850670633096102,0.0008564031860475949,blues,Slow & Somber Acoustics,0.24051002162777071,-0.005164786727445348
22,0.00011392450474964895,3.6038034061842346e-05,0.010599791629680725,0.38465256018743127,5.6646060252971984e-08,0.5583104152079447,-7.5456578022627e-07,0.7213122804765237,1.8377432788089228e-05,-0.12710993412530988,0.05656031623394074,0.005382304906784704,0.018959418495697593,0.006781590854638938,0.004958947684765483,0.004224797508964615,-0.0011360455068520027,-0.0039494931837628314,0.006124198200873799,0.0037053018767960106,-0.000911838476304359,0.0025463967919772163,0.0028173113726969526,0.0012652144001518211,-0.0007685569456719343,-0.002567862365783855,-0.00099244984004468,0.0012408385875994088,0.0007493479565361152,blues,"Fast, Upbeat & Cheerful Acoustics",0.14596628170246836,-0.0021403948238247934
23,9.49856364357073e-05,2.9934136386461476e-05,0.009507344199605663,0.3792541625766001,8.251526351262357e-08,0.5102803350664287,3.196125114760387e-06,0.7617232821333494,1.5724084899364527e-05,-0.10946483915559035,0.052665909338669374,-0.0030178491609281584,0.02435670962127646,0.0038572596037178574,0.0042723767621297756,0.001313517800493356,-0.0009501875216450796,-0.0023312959473174013,-0.0014473229719719957,-0.001034382897584528,-0.00463803131596137,-0.00450023230348025,0.0013985244715234168,0.0021739510492320324,0.000199449095564064,-0.0011835091714978623,-0.0001233113285197608,0.0035726665558297246,-0.0013679570700835802,blues,Upbeat Songs With Cheerful Vocals,0.08224415762174518,0.004542844650287451
24,0.00010359511145112284,3.044454272665711e-05,0.011034855928875154,0.37831564316485583,5.696755767373282e-08,0.5606360776984209,-9.915279241069619e-07,0.7182237472095759,1.5086741857381004e-05,-0.15041339953460584,0.05409807021657594,0.004916396829031937,0.02793791980406543,0.011316578350996068,0.003310823380099457,0.005540501296334913,-0.00043258502303712714,0.0003743215195665004,-0.0002038019436043011,0.001956957424692669,0.001092743998259781,-0.00016327669611514669,0.002095574669517004,0.0024689515055452706,-0.000908087183698342,-0.006051850460353661,-0.004073482342427445,-0.0008617844425620668,-0.0011940617340247576,blues,"Fast, Upbeat & Cheerful Acoustics",0.15950098767634344,0.005785948293496618
25,0.0001016040051574699,2.8676418389511148e-05,0.010043306576364418,0.3792122212359341,6.483257140628216e-08,0.5525830048897012,-9.076170805566977e-06,0.7277880717519634,1.714053028016852e-05,-0.13110987027118376,0.05444740224863493,0.004768223117706981,0.027506345975352477,0.009471942486555784,0.0014132058492820402,0.003526451536963813,0.0002038134998726932,0.0013238450408951715,-0.0008058344868830982,-0.0010475886180308606,-0.001843086761131194,-0.001180754857999167,0.0029145036878114984,0.003732117797774576,7.933748229570182e-05,-0.0018058829098360639,-0.0012112327407956755,0.00011130882147606531,-0.0006719777290583667,blues,"Fast, Upbeat & Cheerful Acoustics",0.14010193979883648,-0.0012940443603853568
26,9.966703300634021e-05,2.327308995144578e-05,0.00998546965483753,0.37742949636664275,5.77251596461426e-08,0.5533690899626174,3.4301317608473845e-06,0.7287856634239658,1.6425724457955586e-05,-0.13489971906743778,0.03643541935693642,0.009484328269285452,0.017759488856295243,0.010194740815017329,0.003472467414992886,0.004578339132432814,0.00182383402059706,0.0008182628017701345,0.0018900800593435484,0.001667673475093716,-1.917993038110649e-05,0.0009107236138609905,0.0014616011537488514,0.0016816516313913625,0.0013195331831573828,-0.0013502753036642944,0.0006795576438353876,0.0031602825410772186,0.001851222637238841,blues,"Fast, Upbeat & Cheerful Acoustics",0.1385662022150072,-0.0045899135652506
27,8.997710765478943e-05,2.6495512912606992e-05,0.009079458899402926,0.39412143782631404,5.4304749916920046e-08,0.46219611072723754,1.7642815366984523e-06,0.786839511508266,2.017059340429072e-05,-0.09687973636491981,0.0432140306182745,-0.0034094068502439605,0.02275444522495462,0.00279550626930096,0.00091581562035927,0.002196639071878203,-0.0008171122888466891,-0.0013553836890634295,-0.00432904516744308,-0.0007864018510287043,-0.0017978068934011468,0.00012721933914466992,0.00026472070849210556,-0.0007287978697665795,0.0005800597530103573,-0.003258705203168674,-0.0030090138084116276,0.0011126450186067654,0.0011046923359982316,blues,Slow Happy Dance,0.028305139352226498,0.02631770174589435
28,0.00010425775960374113,3.238451138201589e-05,0.010412908653234054,0.3860274695370347,6.897381655463907e-08,0.5327527350469481,-4.595119838690546e-06,0.7377792990420542,1.6022950062750995e-05,-0.13587791520976047,0.05866940443385047,-0.002748060023554002,0.02367450540219186,0.011499376463717905,0.003987126660121366,0.0031915188431223696,-0.00011758317034044538,-0.00277242685298666,-0.001857403428171466,-0.0006110995295422278,-0.0012315960057866038,2.989874934424545e-06,-0.0006781613051553623,0.000961391640141614,-0.003027986181112433,-0.007354125834581606,-0.0042713180798034205,-0.0009511929973031266,-0.0015799372752579584,blues,"Fast, Upbeat & Cheerful Acoustics",0.12380624992071973,0.015718865609885845
29,8.947003661326145e-05,3.846083654728076e-05,0.010144044392631621,0.3717227048635211,7.95586877568064e-08,0.6229596573792571,-2.9359851347011726e-06,0.6791796524471276,1.084637027177516e-05,-0.10337939054682625,0.03558808008394535,0.00858782828677675,0.008151005187136596,0.00337918581515339,0.008100876694347493,-0.0028826611523773546,0.0050857599495432735,-0.005815457976938653,-3.417134954100761e-05,-0.005891699886777322,-0.0027374169365557504,7.393377518965215e-05,0.00024400435876371075,-0.000589541840538424,-0.0031824269938343845,-0.0035848288112506677,-0.0028703367421262418,-0.0034115603171756266,-0.005574212035494076,blues,Slow & Somber Acoustics,0.1988956795146419,-0.055011623615433276
30,0.00010919980699240259,6.753222665448202e-05,0.013083904173347672,0.37879738202924484,3.80684772178718e-08,0.6887434840374334,3.661814319831169e-06,0.604218334872201,1.1334853890211762e-05,-0.11451242783846614,0.053752084866231835,0.012956194906086354,0.01316640420252352,0.002963019561635888,0.006785895833667236,-0.00621945580292713,0.006885142871870104,-0.008315200277703614,-0.0004657065066294072,-0.0062714346792055115,-0.004793350554244973,-0.006182059591740603,-0.004690206541662274,-0.003700055071472626,-0.00817951078427572,-0.006150892032936506,-0.005010585770569525,-0.004249596407963934,-0.007480962786704081,blues,Slow & Somber Acoustics,0.2933655753968389,-0.06590460536878043
31,9.909792413956984e-05,5.7599681214306625e-05,0.012912976523800666,0.3828075596909647,3.2709889812160827e-08,0.6579926970218971,-8.65706567992002e-06,0.6363454758279566,1.318738715111179e-05,-0.1118064031360731,0.04550761289426288,0.009997587595113005,0.014059283582931336,0.0038695337044359914,0.008477101850476306,-0.005646606852977718,0.004309164682907057,-0.009025218781011524,-0.003837297098583178,-0.009501423879770652,-0.006761009097563326,-0.0044074293194364305,-0.0010479369331932256,-0.001421426440092497,-0.003322568247466426,-0.006192979314635098,-0.00598961760311017,-0.004867078640637269,-0.0056101963978444904,blues,Slow & Somber Acoustics,0.25213485620252823,-0.05426980287065419
32,0.00011116278092877854,4.0013119696526357e-05,0.012836723907436365,0.3661755666278985,9.227564841099457e-08,0.6480720168713832,1.1730663864326141e-05,0.6499399408854052,1.0327749889253259e-05,-0.14325589408229478,0.04584404832057909,0.010673338823549738,0.010836300954251518,0.005471430193023298,0.009446550690446425,-0.0026561577150145906,0.004637388707482672,-0.0031198836517519336,-0.0007062572116783175,-0.004991859492253415,-0.0032068304379110884,-0.0035095229332226664,-0.0015226950778850956,-0.0022422076986458434,-0.006935862156684261,-0.00480217321229328,-0.005349336333371102,-0.008638570636266964,-0.009427611774636498,blues,Slow & Somber Acoustics,0.251889550598028,-0.04365524705421138
33,0.00010345755364839947,5.0559490648156654e-05,0.012611258330788177,0.3747363856706546,3.337413272524291e-08,0.6929761247058588,-3.2590707615612296e-06,0.60026663471228,1.0941662932379653e-05,-0.12413783928028492,0.04819999795871046,0.01746451507203774,0.013248030384764626,0.002506146644480503,0.010226563302954962,-0.006249541297174993,0.004893327743501155,-0.008958081617276304,-0.002535872489239983,-0.010820162352501012,-0.007015453789380916,-0.006224238771519949,-0.004607592653938517,-0.0049392964468214645,-0.007760548053564746,-0.005421937540402694,-0.0035036888490162085,-0.003770191152298244,-0.006030154014356526,blues,Slow & Somber Acoustics,0.3018830015787184,-0.06589365375799382
34,8.64787154780108e-05,4.120808080814688e-05,0.010447737499038823,0.37192145939073395,5.496629839839447e-08,0.6199544420299421,-6.565785508238947e-06,0.6825839694334139,1.1338463086624793e-05,-0.09676973281621505,0.03776944983235607,0.00745146050597427,0.009252655255431298,0.001569374314719792,0.010082319139258646,-0.00380280612779235,0.005860608419852991,-0.007770861177422832,0.00022059386297723256,-0.005747130502246389,-0.004704310327860109,-0.0038765835282873746,-0.002239923267129882,4.077320374720525e-05,-0.002263493319935694,-0.004895107037549735,-0.0029655937047617666,-0.0032004884584349554,-0.005669234370183316,blues,Slow & Somber Acoustics,0.1924037169972716,-0.056895504005820406
35,9.9388248717936e-05,5.5832182247190324e-05,0.011194458348501614,0.3771990633364568,5.8376411098800075e-08,0.6196650875445808,4.774464778500233e-07,0.6812191147824921,1.2289211020850979e-05,-0.08271553858011266,0.04642677244718262,0.006252388240063413,0.007617447927490905,0.00023406827388939894,0.008283758656243518,-0.0064182918442029025,0.006512372345614876,-0.006052231767100474,-0.0006415539994215294,-0.006685088816736693,-0.0024061519195522595,-0.004773288756159383,-0.0042452783953807575,-0.00492719689015988,-0.0039907035495637625,-0.0023634761942477357,-0.003664404026811445,-0.005754199161471598,-0.00915831756710056,blues,Slow & Somber Acoustics,0.18813667730094566,-0.059448447289858784
36,9.884580800099217e-05,7.997424264241994e-05,0.013816811123510178,0.39367935768060236,3.223032365761961e-08,0.6867761173643122,-9.778687798268154e-06,0.5969184977851291,1.3219199447729243e-05,-0.11418626061548671,0.05291275239922684,0.010584284464121317,0.012582225522752191,0.0029196577284793107,0.009729825629632968,-0.007181033287596673,0.004167275487710975,-0.010846159006833217,-0.00553146581902569,-0.00968730552607114,-0.00763085818914107,-0.007034184479840421,-0.005150646180499626,-0.004786079888031076,-0.006967649491329863,-0.005760552079532745,-0.00431603393428414,-0.006884791607402255,-0.004979932188550224,blues,Slow & Somber Acoustics,0.2957980158572782,-0.0549014427362716
37,9.881479907108017e-05,2.518588254041313e-05,0.01321615753245308,0.39822182418468677,3.173496859475079e-08,0.5938339970052466,-1.5718014377106955e-06,0.6785589127092825,1.8542936945300116e-05,-0.16107336120976207,0.04041692726824654,0.010742855553557888,0.01256086249217495,0.006612731635108105,0.009763820415566431,-0.00041273062601093107,0.004341903302001991,-0.0032261283634635323,-0.0001856597861181556,-0.004331683587777553,-0.004661454180672464,-0.004265382419605583,-0.00448976435439691,-0.003635698964853334,-0.004067020322144345,-0.00362782857773639,-0.004417272331805569,-0.0013158019333462396,-0.0009023054242758622,blues,Slow & Somber Acoustics,0.20633124971784192,0.009148728634686685
38,9.368609868590236e-05,5.701659098659355e-05,0.011514957679648215,0.37286196183412296,5.096390199333687e-08,0.6478544280837272,-6.995484600511939e-08,0.655713511910918,1.0862313167822624e-05,-0.09265474584333043,0.043065751266344696,0.009791933712284824,0.010319986220813282,0.0023078828318350807,0.008368110548538739,-0.007503080572566966,0.0054580070352230475,-0.004076337917576224,0.0012791609101302532,-0.00827023196032712,-0.002922334541565799,-0.005288871162753484,-0.004264971625087027,-0.005700975331081609,-0.00633425761331481,-0.006363614340628427,-0.004045304207691657,-0.005278016672407405,-0.007981576304354542,blues,Slow & Somber Acoustics,0.2254106092134504,-0.06875058703513878
39,0.00012368948294927355,4.1551886605222726e-05,0.015308664802253378,0.39102078267896706,4.178852622667318e-08,0.6817157600645768,-5.41070746925445e-06,0.588187677154418,1.3233477497352414e-05,-0.17877526639803004,0.05714388115389986,0.015384772864790518,0.009204807263193428,0.007017475228410305,0.009660663024333655,-0.0017238963304541833,6.088672121597454e-05,-0.007226795188201579,-0.005689882214068434,-0.007669794549971996,-0.006914171776233541,-0.007335315942095888,-0.007792632879469896,-0.006510108980086429,-0.007970950533768074,-0.005256698834209093,-0.0025917529288786803,-0.003786844335705122,-0.003727423981984485,blues,Slow & Somber Acoustics,0.3268170592123903,-0.016402025026230352
